player_id,player_name,season,overall_pick,organization,organization_type,height_wo_shoes,weight,wingspan,bmi,total_pts,total_games_with_points,pts_per_game,total_assists,total_games_with_assists,assists_per_game,total_rebounds,total_games_with_rebounds,rebounds_per_game
969,Travis Knight,1996,29,Connecticut,College/University,,,,,1136.0,208.0,5.461538461538462,208.0,133.0,1.5639097744360901,1032.0,267.0,3.865168539325843
1495,Tim Duncan,1997,1,Wake Forest,College/University,,,,,26568.0,1401.0,18.963597430406853,4234.0,1314.0,3.2222222222222223,15261.0,1403.0,10.877405559515324
1496,Keith Van Horn,1997,2,Utah,College/University,,,,,8189.0,514.0,15.931906614785992,789.0,396.0,1.9924242424242424,3482.0,512.0,6.80078125
1497,Chauncey Billups,1997,3,Colorado,College/University,,,,,15996.0,1016.0,15.744094488188976,5624.0,1008.0,5.579365079365079,3031.0,942.0,3.2176220806794054
1498,Antonio Daniels,1997,4,Bowling Green,College/University,,,,,6169.0,725.0,8.508965517241379,2726.0,715.0,3.8125874125874124,1506.0,638.0,2.3605015673981193
1499,Tony Battie,1997,5,Texas Tech,College/University,,,,,4427.0,658.0,6.727963525835866,451.0,314.0,1.4363057324840764,3707.0,723.0,5.127247579529738
1500,Ron Mercer,1997,6,Kentucky,College/University,,,,,5315.0,372.0,14.28763440860215,822.0,317.0,2.593059936908517,1214.0,358.0,3.3910614525139664
1501,Tim Thomas,1997,7,Villanova,College/University,,,,,8780.0,736.0,11.929347826086957,1149.0,548.0,2.096715328467153,3090.0,717.0,4.309623430962343
1502,Adonal Foyle,1997,8,Colgate,College/University,,,,,2456.0,477.0,5.148846960167715,283.0,213.0,1.3286384976525822,2889.0,572.0,5.050699300699301
1503,Tracy McGrady,1997,9,Mount Zion Christian Academy,High School,,,,,17509.0,844.0,20.74526066350711,3978.0,836.0,4.758373205741627,5024.0,860.0,5.841860465116279
1504,Danny Fortson,1997,10,Cincinnati,College/University,,,,,3173.0,346.0,9.170520231213873,274.0,161.0,1.7018633540372672,2741.0,375.0,7.309333333333333
1505,Tariq Abdul-Wahad,1997,11,San Jose State,College/University,,,,,1643.0,184.0,8.929347826086957,242.0,133.0,1.8195488721804511,711.0,193.0,3.683937823834197
1506,Austin Croshere,1997,12,Providence,College/University,,,,,4092.0,491.0,8.334012219959266,561.0,329.0,1.7051671732522797,2403.0,524.0,4.58587786259542
1507,Derek Anderson,1997,13,Kentucky,College/University,,,,,6548.0,524.0,12.49618320610687,1817.0,501.0,3.626746506986028,1769.0,507.0,3.489151873767258
1508,Maurice Taylor,1997,14,Michigan,College/University,,,,,5348.0,463.0,11.550755939524837,558.0,313.0,1.7827476038338659,2223.0,468.0,4.75
1509,Kelvin Cato,1997,15,Iowa State,College/University,,,,,2703.0,420.0,6.435714285714286,221.0,158.0,1.3987341772151898,2573.0,472.0,5.451271186440678
1510,Brevin Knight,1997,16,Stanford,College/University,,,,,4704.0,573.0,8.209424083769633,3933.0,635.0,6.193700787401575,1572.0,554.0,2.8375451263537905
1511,Johnny Taylor,1997,17,Tennessee-Chattanooga,College/University,,,,,221.0,34.0,6.5,22.0,15.0,1.4666666666666666,105.0,35.0,3.0
1512,Chris Anstey,1997,18,South East Melbourne Magic (Australia),Other Team/Club,,,,,683.0,105.0,6.504761904761905,100.0,71.0,1.408450704225352,470.0,114.0,4.12280701754386
1513,Scot Pollard,1997,19,Kansas,College/University,,,,,2062.0,361.0,5.71191135734072,192.0,143.0,1.3426573426573427,2125.0,426.0,4.988262910798122
1514,Paul Grant,1997,20,Wisconsin,College/University,,,,,25.0,8.0,3.125,3.0,3.0,1.0,18.0,8.0,2.25
1515,Anthony Parker,1997,21,Bradley,College/University,,,,,4203.0,421.0,9.983372921615201,1038.0,371.0,2.797843665768194,1484.0,405.0,3.6641975308641976
1516,Ed Gray,1997,22,California,College/University,,,,,335.0,42.0,7.976190476190476,41.0,26.0,1.5769230769230769,71.0,34.0,2.088235294117647
1517,Bobby Jackson,1997,23,Minnesota,College/University,,,,,6825.0,659.0,10.35660091047041,1834.0,605.0,3.031404958677686,2180.0,635.0,3.4330708661417324
1518,Rodrick Rhodes,1997,24,Southern California,College/University,,,,,359.0,55.0,6.527272727272727,104.0,45.0,2.311111111111111,77.0,42.0,1.8333333333333333
1519,John Thomas,1997,25,Minnesota,College/University,,,,,506.0,116.0,4.362068965517241,58.0,45.0,1.288888888888889,405.0,143.0,2.832167832167832
1520,Charles Smith,1997,26,New Mexico,College/University,,,,,624.0,86.0,7.255813953488372,103.0,55.0,1.8727272727272728,158.0,71.0,2.2253521126760565
1521,Jacque Vaughn,1997,27,Kansas,College/University,,,,,3102.0,567.0,5.470899470899471,1749.0,564.0,3.101063829787234,927.0,478.0,1.9393305439330544
1522,Keith Booth,1997,28,Maryland,College/University,,,,,125.0,26.0,4.8076923076923075,35.0,17.0,2.0588235294117645,91.0,29.0,3.1379310344827585
1709,Michael Olowokandi,1998,1,Pacific,College/University,,,,,3740.0,412.0,9.077669902912621,299.0,206.0,1.4514563106796117,3066.0,444.0,6.905405405405405
1710,Mike Bibby,1998,2,Arizona,College/University,,,,,14037.0,941.0,14.91710945802338,5227.0,942.0,5.548832271762208,3007.0,912.0,3.2971491228070176
1711,Raef LaFrentz,1998,3,Kansas,College/University,,,,,5144.0,482.0,10.67219917012448,568.0,325.0,1.7476923076923077,3097.0,507.0,6.108481262327416
1712,Antawn Jamison,1998,4,North Carolina,College/University,,,,,17366.0,911.0,19.062568605927552,1531.0,705.0,2.171631205673759,7095.0,911.0,7.7881448957189905
1713,Vince Carter,1998,5,North Carolina,College/University,,,,,22954.0,1324.0,17.336858006042295,4188.0,1198.0,3.4958263772954923,5904.0,1318.0,4.4795144157814875
1714,Robert Traylor,1998,6,Michigan,College/University,,,,,1865.0,324.0,5.756172839506172,284.0,206.0,1.3786407766990292,1477.0,357.0,4.137254901960785
1715,Jason Williams,1998,7,Florida,College/University,,,,,7447.0,680.0,10.951470588235294,4180.0,708.0,5.903954802259887,1673.0,627.0,2.668261562998405
1716,Larry Hughes,1998,8,Saint Louis,College/University,,,,,9283.0,648.0,14.325617283950617,2047.0,585.0,3.499145299145299,2807.0,629.0,4.462639109697934
1717,Dirk Nowitzki,1998,9,DJK Wurzburg (Germany),Other Team/Club,,,,,30100.0,1424.0,21.1376404494382,3381.0,1255.0,2.6940239043824703,10937.0,1417.0,7.718419195483416
1718,Paul Pierce,1998,10,Kansas,College/University,,,,,24110.0,1233.0,19.553933495539336,4238.0,1141.0,3.7142857142857144,6893.0,1228.0,5.613192182410423
1719,Bonzi Wells,1998,11,Ball State,College/University,,,,,6613.0,527.0,12.548387096774194,1164.0,440.0,2.6454545454545455,2536.0,517.0,4.905222437137331
1720,Michael Doleac,1998,12,Utah,College/University,,,,,2622.0,448.0,5.852678571428571,298.0,209.0,1.4258373205741626,1765.0,474.0,3.7236286919831225
1721,Keon Clark,1998,13,Nevada-Las Vegas,College/University,,,,,2453.0,294.0,8.343537414965986,284.0,171.0,1.6608187134502923,1795.0,306.0,5.866013071895424
1722,Michael Dickerson,1998,14,Arizona,College/University,,,,,2935.0,189.0,15.529100529100528,509.0,175.0,2.9085714285714284,542.0,171.0,3.1695906432748537
1723,Matt Harpring,1998,15,Georgia Tech,College/University,,,,,7048.0,604.0,11.668874172185431,839.0,449.0,1.8685968819599108,3108.0,600.0,5.18
1724,Bryce Drew,1998,16,Valparaiso,College/University,,,,,1036.0,157.0,6.598726114649682,491.0,168.0,2.9226190476190474,282.0,149.0,1.8926174496644295
1725,Rasho Nesterovic,1998,17,Virtus Pallacanestro Bologna (Italy),Other Team/Club,,,,,5100.0,673.0,7.578008915304606,773.0,429.0,1.8018648018648018,3848.0,713.0,5.396914446002805
1726,Mirsad Turkcan,1998,18,Anadolu Efes S.K. (Turkey),Other Team/Club,,,,,33.0,11.0,3.0,5.0,4.0,1.25,33.0,12.0,2.75
1727,Pat Garrity,1998,19,Notre Dame,College/University,,,,,3621.0,419.0,8.64200477326969,402.0,250.0,1.608,1314.0,418.0,3.1435406698564594
1728,Roshown McLeod,1998,20,Duke,College/University,,,,,702.0,90.0,7.8,114.0,59.0,1.9322033898305084,271.0,79.0,3.430379746835443
1729,Ricky Davis,1998,21,Iowa,College/University,,,,,8991.0,629.0,14.294117647058824,2209.0,590.0,3.7440677966101696,2335.0,595.0,3.9243697478991595
1730,Brian Skinner,1998,22,Baylor,College/University,,,,,2596.0,419.0,6.195704057279237,253.0,185.0,1.3675675675675676,2531.0,494.0,5.123481781376518
1731,Tyronn Lue,1998,23,Nebraska,College/University,,,,,4239.0,464.0,9.135775862068966,1547.0,438.0,3.5319634703196345,853.0,380.0,2.2447368421052634
1732,Felipe Lopez,1998,24,St. John's (NY),College/University,,,,,1335.0,173.0,7.716763005780347,229.0,124.0,1.846774193548387,565.0,177.0,3.1920903954802258
1733,Al Harrington,1998,25,Saint Patrick,High School,,,,,11929.0,868.0,13.743087557603687,1488.0,674.0,2.207715133531157,4996.0,874.0,5.7162471395881
1734,Sam Jacobson,1998,26,Minnesota,College/University,,,,,265.0,40.0,6.625,30.0,23.0,1.3043478260869565,73.0,34.0,2.1470588235294117
1735,Vladimir Stepania,1998,27,KK Olimpija (Slovenia),Other Team/Club,,,,,1012.0,187.0,5.411764705882353,87.0,73.0,1.1917808219178083,1052.0,208.0,5.0576923076923075
1736,Corey Benjamin,1998,28,Oregon State,College/University,,,,,750.0,109.0,6.8807339449541285,127.0,67.0,1.8955223880597014,232.0,85.0,2.7294117647058824
1737,Nazr Mohammed,1998,29,Kentucky,College/University,,,,,5362.0,763.0,7.027522935779817,330.0,252.0,1.3095238095238095,4301.0,847.0,5.077922077922078
1882,Elton Brand,1999,1,Duke,College/University,,,,,14804.0,877.0,16.880273660205244,1949.0,744.0,2.6196236559139785,7931.0,907.0,8.744211686879824
1883,Steve Francis,1999,2,Maryland,College/University,,,,,9592.0,523.0,18.34034416826004,3173.0,520.0,6.101923076923077,2940.0,517.0,5.686653771760155
1884,Baron Davis,1999,3,California-Los Angeles,College/University,,,,,12460.0,761.0,16.373193166885677,5546.0,766.0,7.240208877284595,2918.0,730.0,3.9972602739726026
1885,Lamar Odom,1999,4,Rhode Island,College/University,,,,,12139.0,856.0,14.18107476635514,3229.0,821.0,3.9330085261875762,7441.0,861.0,8.642276422764228
1886,Jonathan Bender,1999,5,Picayune Memorial,High School,,,,,1286.0,201.0,6.398009950248756,155.0,106.0,1.4622641509433962,525.0,184.0,2.8532608695652173
1887,Wally Szczerbiak,1999,6,Miami (OH),College/University,,,,,8639.0,599.0,14.42237061769616,1446.0,513.0,2.818713450292398,2417.0,587.0,4.117546848381601
1888,Richard Hamilton,1999,7,Connecticut,College/University,,,,,15155.0,852.0,17.787558685446008,3013.0,801.0,3.7615480649188515,2812.0,799.0,3.5193992490613266
1889,Andre Miller,1999,8,Utah,College/University,,,,,14710.0,1112.0,13.22841726618705,7380.0,1135.0,6.502202643171806,4324.0,1087.0,3.9779208831646735
1890,Shawn Marion,1999,9,Nevada-Las Vegas,College/University,,,,,15984.0,1026.0,15.578947368421053,1907.0,853.0,2.2356389214536927,9041.0,1039.0,8.701636188642926
1891,Jason Terry,1999,10,Arizona,College/University,,,,,17321.0,1219.0,14.209187858900739,4962.0,1194.0,4.155778894472362,2985.0,1099.0,2.7161055505004548
1892,Trajan Langdon,1999,11,Duke,College/University,,,,,549.0,77.0,7.12987012987013,135.0,69.0,1.9565217391304348,143.0,67.0,2.1343283582089554
1893,Aleksandar Radojevic,1999,12,Barton Community College,College/University,,,,,26.0,8.0,3.25,7.0,5.0,1.4,36.0,11.0,3.272727272727273
1894,Corey Maggette,1999,13,Duke,College/University,,,,,11594.0,703.0,16.49217638691323,1463.0,560.0,2.6125,3513.0,687.0,5.11353711790393
1895,William Avery,1999,14,Duke,College/University,,,,,348.0,79.0,4.405063291139241,182.0,87.0,2.0919540229885056,90.0,56.0,1.6071428571428572
1896,Frederic Weis,1999,15,Limoges CSP (France),Other Team/Club,,,,,,,,,,,,,
1897,Metta World Peace,1999,16,St. John's (NY),College/University,,,,,11640.0,850.0,13.694117647058823,2391.0,780.0,3.0653846153846156,3935.0,846.0,4.65130023640662
1898,Cal Bowdler,1999,17,Old Dominion,College/University,,,,,374.0,79.0,4.734177215189874,25.0,22.0,1.1363636363636365,246.0,91.0,2.7032967032967035
1899,James Posey,1999,18,Xavier,College/University,,,,,6840.0,747.0,9.156626506024097,1299.0,587.0,2.212947189097104,3749.0,778.0,4.818766066838046
1900,Quincy Lewis,1999,19,Minnesota,College/University,,,,,519.0,98.0,5.295918367346939,91.0,68.0,1.338235294117647,188.0,86.0,2.186046511627907
1901,Dion Glover,1999,20,Georgia Tech,College/University,,,,,2163.0,223.0,9.699551569506726,401.0,175.0,2.2914285714285714,803.0,215.0,3.7348837209302324
1902,Jeff Foster,1999,21,Texas State,College/University,,,,,3337.0,573.0,5.823734729493892,609.0,365.0,1.6684931506849314,4652.0,666.0,6.984984984984985
1903,Kenny Thomas,1999,22,New Mexico,College/University,,,,,5388.0,527.0,10.223908918406073,890.0,411.0,2.165450121654501,3965.0,558.0,7.10573476702509
1904,Devean George,1999,23,Augsburg,College/University,,,,,3404.0,503.0,6.7673956262425445,520.0,309.0,1.6828478964401294,1898.0,532.0,3.5676691729323307
1905,Andrei Kirilenko,1999,24,PBC CSKA Moscow (Russia),Other Team/Club,,,,,8126.0,685.0,11.862773722627738,1871.0,610.0,3.0672131147540984,3771.0,684.0,5.5131578947368425
1906,Tim James,1999,25,Miami (FL),College/University,,,,,54.0,17.0,3.176470588235294,9.0,9.0,1.0,36.0,21.0,1.7142857142857142
1907,Vonteego Cummings,1999,26,Pittsburgh,College/University,,,,,1110.0,137.0,8.102189781021897,434.0,129.0,3.364341085271318,303.0,121.0,2.5041322314049586
1908,Jumaine Jones,1999,27,Georgia,College/University,,,,,2983.0,358.0,8.332402234636872,381.0,219.0,1.7397260273972603,1799.0,386.0,4.660621761658031
1909,Scott Padgett,1999,28,Kentucky,College/University,,,,,1690.0,283.0,5.971731448763251,295.0,189.0,1.560846560846561,1128.0,329.0,3.4285714285714284
1910,Leon Smith,1999,29,Martin Luther King,High School,,,,,33.0,10.0,3.3,3.0,3.0,1.0,33.0,11.0,3.0
2030,Kenyon Martin,2000,1,Cincinnati,College/University,,,,,9137.0,720.0,12.690277777777778,1404.0,600.0,2.34,5085.0,735.0,6.918367346938775
2031,Stromile Swift,2000,2,Louisiana State,College/University,,,,,4141.0,451.0,9.181818181818182,254.0,189.0,1.343915343915344,2315.0,465.0,4.978494623655914
2032,Darius Miles,2000,3,East St. Louis,High School,,,,,4034.0,375.0,10.757333333333333,751.0,302.0,2.486754966887417,1985.0,385.0,5.1558441558441555
2033,Marcus Fizer,2000,4,Iowa State,College/University,,,,,2331.0,236.0,9.877118644067796,299.0,170.0,1.7588235294117647,1130.0,241.0,4.6887966804979255
2034,Mike Miller,2000,5,Florida,College/University,,,,,9821.0,819.0,11.991452991452991,2340.0,769.0,3.0429128738621585,3974.0,877.0,4.531356898517674
2035,DerMarr Johnson,2000,6,Cincinnati,College/University,,,,,1888.0,243.0,7.769547325102881,264.0,159.0,1.6603773584905661,669.0,230.0,2.908695652173913
2036,Chris Mihm,2000,7,Texas,College/University,,,,,2836.0,350.0,8.102857142857143,189.0,142.0,1.3309859154929577,2021.0,361.0,5.598337950138504
2037,Jamal Crawford,2000,8,Michigan,College/University,76.5,175.0,82.0,21.021829210987228,17749.0,1176.0,15.092687074829932,4126.0,1143.0,3.6097987751531058,2693.0,1015.0,2.65320197044335
2038,Joel Przybilla,2000,9,Minnesota,College/University,,,,,2125.0,410.0,5.182926829268292,235.0,172.0,1.3662790697674418,3400.0,506.0,6.719367588932807
2039,Keyon Dooling,2000,10,Missouri,College/University,,,,,4738.0,616.0,7.691558441558442,1463.0,555.0,2.636036036036036,912.0,474.0,1.9240506329113924
2040,Jerome Moiso,2000,11,California-Los Angeles,College/University,,,,,373.0,85.0,4.3882352941176475,38.0,32.0,1.1875,369.0,111.0,3.324324324324324
2041,Etan Thomas,2000,12,Syracuse,College/University,,,,,2061.0,323.0,6.3808049535603715,133.0,100.0,1.33,1735.0,347.0,5.0
2042,Courtney Alexander,2000,13,Fresno State,College/University,,,,,1538.0,152.0,10.118421052631579,195.0,102.0,1.911764705882353,363.0,128.0,2.8359375
2043,Mateen Cleaves,2000,14,Michigan State,College/University,,,,,553.0,95.0,5.821052631578947,272.0,97.0,2.804123711340206,153.0,73.0,2.095890410958904
2044,Jason Collier,2000,15,Georgia Tech,College/University,,,,,724.0,107.0,6.766355140186916,40.0,34.0,1.1764705882352942,370.0,110.0,3.3636363636363638
2045,Hedo Turkoglu,2000,16,Anadolu Efes S.K. (Turkey),Other Team/Club,,,,,10609.0,890.0,11.920224719101123,2737.0,810.0,3.3790123456790124,3858.0,905.0,4.262983425414364
2046,Desmond Mason,2000,17,Oklahoma State,College/University,,,,,6829.0,552.0,12.371376811594203,903.0,409.0,2.2078239608801957,2513.0,549.0,4.577413479052823
2047,Quentin Richardson,2000,18,DePaul,College/University,,,,,7353.0,664.0,11.073795180722891,1064.0,514.0,2.0700389105058368,3383.0,698.0,4.846704871060172
2048,Jamaal Magloire,2000,19,Kentucky,College/University,,,,,4546.0,542.0,8.387453874538746,365.0,256.0,1.42578125,4107.0,609.0,6.74384236453202
2049,Speedy Claxton,2000,20,Hofstra,College/University,70.5,166.0,72.0,23.479301845983603,2757.0,285.0,9.673684210526316,1247.0,292.0,4.27054794520548,740.0,269.0,2.7509293680297398
2050,Morris Peterson,2000,21,Michigan State,College/University,,,,,6776.0,608.0,11.144736842105264,978.0,435.0,2.2482758620689656,2283.0,608.0,3.754934210526316
2051,Donnell Harvey,2000,22,Florida,College/University,79.25,220.0,84.5,24.625182855834968,985.0,139.0,7.086330935251799,134.0,75.0,1.7866666666666666,716.0,161.0,4.447204968944099
2052,DeShawn Stevenson,2000,23,Washington Union,High School,,,,,5232.0,599.0,8.734557595993323,1221.0,512.0,2.384765625,1573.0,579.0,2.7167530224525045
2053,Dalibor Bagaric,2000,24,KK Dubrava (Croatia),Other Team/Club,,,,,240.0,62.0,3.870967741935484,34.0,27.0,1.2592592592592593,210.0,70.0,3.0
2054,Jake Tsakalidis,2000,25,A.E.K. Athens B.C. (Greece),Other Team/Club,,,,,1312.0,224.0,5.857142857142857,88.0,72.0,1.2222222222222223,1101.0,248.0,4.439516129032258
2055,Mamadou N'diaye,2000,26,Auburn,College/University,,,,,216.0,43.0,5.023255813953488,6.0,5.0,1.2,185.0,49.0,3.7755102040816326
2056,Primoz Brezec,2000,27,KK Olimpija (Slovenia),Other Team/Club,84.75,243.0,86.0,23.783851515388832,2088.0,229.0,9.117903930131005,151.0,104.0,1.4519230769230769,1142.0,244.0,4.680327868852459
2057,Erick Barkley,2000,28,St. John's (NY),College/University,,,,,59.0,13.0,4.538461538461538,36.0,16.0,2.25,17.0,9.0,1.8888888888888888
2058,Mark Madsen,2000,29,Stanford,College/University,80.0,236.5,84.5,25.978046875,927.0,238.0,3.8949579831932772,180.0,128.0,1.40625,1129.0,346.0,3.2630057803468207
2198,Kwame Brown,2001,1,Glynn Academy,High School,82.0,243.0,85.0,25.405859607376563,3543.0,457.0,7.7527352297593,482.0,280.0,1.7214285714285715,2888.0,496.0,5.82258064516129
2199,Tyson Chandler,2001,2,Dominguez,High School,83.5,224.0,87.0,22.585535515794756,8463.0,1002.0,8.446107784431138,843.0,543.0,1.5524861878453038,9372.0,1038.0,9.028901734104046
2200,Pau Gasol,2001,3,FC Barcelona Basquet (Spain),Other Team/Club,,,,,20055.0,1180.0,16.99576271186441,3806.0,1121.0,3.3951828724353255,11016.0,1191.0,9.249370277078086
2201,Eddy Curry,2001,4,Thornwood,High School,82.5,301.0,90.5,31.08951331496786,5946.0,436.0,13.637614678899082,255.0,178.0,1.4325842696629214,2369.0,436.0,5.43348623853211
2202,Jason Richardson,2001,5,Michigan State,College/University,76.75,213.0,83.5,25.42015299897081,13016.0,745.0,17.471140939597316,1984.0,675.0,2.9392592592592592,3790.0,736.0,5.149456521739131
2203,Shane Battier,2001,6,Duke,College/University,80.25,229.0,82.5,24.99773876418125,7751.0,856.0,9.054906542056075,1589.0,701.0,2.2667617689015693,3802.0,867.0,4.385236447520184
2204,Eddie Griffin,2001,7,Seton Hall,College/University,81.25,222.0,87.0,23.640766863905327,1948.0,233.0,8.360515021459227,216.0,139.0,1.5539568345323742,1564.0,263.0,5.946768060836502
2205,DeSagana Diop,2001,8,Oak Hill Academy,High School,82.0,314.0,90.5,32.828970850684115,1052.0,306.0,3.4379084967320264,221.0,168.0,1.3154761904761905,1942.0,464.0,4.185344827586207
2206,Rodney White,2001,9,North Carolina-Charlotte,College/University,79.5,243.0,83.5,27.028835884656463,1342.0,166.0,8.08433734939759,203.0,107.0,1.897196261682243,428.0,154.0,2.779220779220779
2207,Joe Johnson,2001,10,Arkansas,College/University,78.75,226.0,81.0,25.619027462836986,18928.0,1179.0,16.054283290924513,4595.0,1118.0,4.110017889087657,4812.0,1144.0,4.206293706293707
